,ensembl_gene_id,hgnc_symbol,entrezgene,chromosome_name,logFC,p.val,q.value
ZNF700|90592,ENSG00000196757,ZNF700,90592,19,-0.31,2.2e-05,0.0012
ZNF350|59348,ENSG00000256683,ZNF350,59348,19,-0.47,2.2e-05,0.0012
ABCF2|10061,ENSG00000033050,ABCF2,10061,7,0.27,2.2e-05,0.0012
GXYLT1|283464,ENSG00000151233,GXYLT1,283464,12,-0.3,2.2e-05,0.0012
DCAF13|25879,ENSG00000164934,DCAF13,25879,8,0.41,2.2e-05,0.0012
PCDHB8|56128,ENSG00000120322,PCDHB8,56128,5,-1.1,2.2e-05,0.0012
AGAP3|116988,ENSG00000133612,AGAP3,116988,7,0.27,2.2e-05,0.0012
LMAN2L|81562,ENSG00000114988,LMAN2L,81562,2,-0.25,2.2e-05,0.0012
MGC70857|414919,ENSG00000213563,C8orf82,414919,8,0.49,2.2e-05,0.0012
ZNF302|55900,ENSG00000089335,ZNF302,55900,19,-0.34,2.2e-05,0.0012
C3orf23|285343,ENSG00000179152,TCAIM,285343,3,0.33,2.3e-05,0.0012
CA5BP|340591,ENSG00000186312,CA5BP1,340591,X,-0.36,2.3e-05,0.0012
UGT1A6|54578,ENSG00000167165,UGT1A6,54578,2,1.2,2.3e-05,0.0012
SFT2D3|84826,ENSG00000173349,SFT2D3,84826,2,-0.29,2.4e-05,0.0012
VMAC|400673,ENSG00000187650,VMAC,400673,19,-0.29,2.4e-05,0.0012
HIST4H4|121504,ENSG00000197837,HIST4H4,121504,12,-0.58,2.4e-05,0.0012
PROS1|5627,ENSG00000184500,PROS1,5627,3,0.52,2.4e-05,0.0012
ZNF234|10780,ENSG00000263002,ZNF234,10780,19,-0.36,2.5e-05,0.0012
MRPS33|51650,ENSG00000090263,MRPS33,51650,7,0.31,2.5e-05,0.0012
ZNF501|115560,ENSG00000186446,ZNF501,115560,3,-0.69,2.5e-05,0.0012
C16orf86|388284,ENSG00000159761,C16orf86,388284,16,0.52,2.5e-05,0.0012
RPUSD2|27079,ENSG00000166133,RPUSD2,27079,15,0.24,2.5e-05,0.0012
ABCA11P|79963,ENSG00000251595,ABCA11P,79963,4,-0.43,2.5e-05,0.0012
USP34|9736,ENSG00000115464,USP34,9736,2,-0.27,2.5e-05,0.0012
POGZ|23126,ENSG00000143442,POGZ,23126,1,-0.34,2.5e-05,0.0012
XG|7499,ENSG00000124343,XG,7499,X,-1.1,2.6e-05,0.0012
SLC22A12|116085,ENSG00000197891,SLC22A12,116085,11,2,2.6e-05,0.0012
SSPO|23145,ENSG00000197558,SSPO,23145,7,-1,2.6e-05,0.0013
RAB2A|5862,ENSG00000104388,RAB2A,5862,8,0.3,2.6e-05,0.0013
NCRNA00092|100188953,ENSG00000225194,LINC00092,100188953,9,-0.83,2.6e-05,0.0013
PBX2|5089,ENSG00000236353,PBX2,5089,CHR_HSCHR6_MHC_MCF_CTG1,-0.33,2.7e-05,0.0013
SLC4A3|6508,ENSG00000114923,SLC4A3,6508,2,-1.4,2.7e-05,0.0013
SH3YL1|26751,ENSG00000035115,SH3YL1,26751,2,-0.76,2.7e-05,0.0013
ALDH1L1|10840,ENSG00000144908,ALDH1L1,10840,3,1.3,2.7e-05,0.0013
SYT8|90019,ENSG00000149043,SYT8,90019,11,-1.6,2.7e-05,0.0013
MYO5C|55930,ENSG00000128833,MYO5C,55930,15,-0.5,2.8e-05,0.0013
AMN1|196394,ENSG00000151743,AMN1,196394,12,-0.31,2.8e-05,0.0013
FAM82B|51115,ENSG00000176623,RMDN1,51115,8,0.34,2.8e-05,0.0013
TMEM70|54968,ENSG00000175606,TMEM70,54968,8,0.38,2.9e-05,0.0014
SUSD3|203328,ENSG00000157303,SUSD3,203328,9,0.96,2.9e-05,0.0014
GPRASP1|9737,ENSG00000198932,GPRASP1,9737,X,-0.59,2.9e-05,0.0014
CNDP2|55748,ENSG00000133313,CNDP2,55748,18,0.33,2.9e-05,0.0014
UBXN10|127733,ENSG00000162543,UBXN10,127733,1,1.2,3e-05,0.0014
ETAA1|54465,ENSG00000143971,ETAA1,54465,2,-0.27,3e-05,0.0014
GIGYF2|26058,ENSG00000204120,GIGYF2,26058,2,-0.24,3e-05,0.0014
FBXO11|80204,ENSG00000138081,FBXO11,80204,2,-0.22,3e-05,0.0014
ZKSCAN3|80317,ENSG00000189298,ZKSCAN3,80317,6,-0.46,3e-05,0.0014
FAM117B|150864,ENSG00000138439,FAM117B,150864,2,-0.48,3.1e-05,0.0014
FAM82A2|55177,ENSG00000137824,RMDN3,55177,15,0.24,3.2e-05,0.0015
PUF60|22827,ENSG00000274081,PUF60,22827,CHR_HSCHR8_3_CTG7,0.37,3.2e-05,0.0015
ZNF518A|9849,ENSG00000177853,ZNF518A,9849,10,-0.41,3.2e-05,0.0015
CASZ1|54897,ENSG00000130940,CASZ1,54897,1,-0.51,3.2e-05,0.0015
WBSCR22|114049,ENSG00000071462,WBSCR22,114049,7,0.28,3.2e-05,0.0015
ZCCHC6|79670,ENSG00000083223,ZCCHC6,79670,9,0.45,3.2e-05,0.0015
IGDCC4|57722,ENSG00000103742,IGDCC4,57722,15,-1.2,3.3e-05,0.0015
IKBKG|8517,ENSG00000269335,IKBKG,8517,X,0.43,3.4e-05,0.0015
LLGL2|3993,ENSG00000073350,LLGL2,3993,17,-0.38,3.5e-05,0.0016
PRR15L|79170,ENSG00000167183,PRR15L,79170,17,-1.4,3.5e-05,0.0016
SLC17A3|10786,ENSG00000124564,SLC17A3,10786,6,1,3.5e-05,0.0016
TNFSF4|7292,ENSG00000117586,TNFSF4,7292,1,-0.65,3.5e-05,0.0016
SLC4A11|83959,ENSG00000088836,SLC4A11,83959,20,-1.2,3.5e-05,0.0016
ZNF12|7559,ENSG00000164631,ZNF12,7559,7,-0.29,3.5e-05,0.0016
CASP6|839,ENSG00000138794,CASP6,839,4,-0.28,3.6e-05,0.0016
SCAI|286205,ENSG00000173611,SCAI,286205,9,-0.34,3.6e-05,0.0016
ZNF83|55769,ENSG00000167766,ZNF83,55769,19,-0.9,3.6e-05,0.0016
ZNF814|730051,ENSG00000204514,ZNF814,730051,19,-0.44,3.7e-05,0.0016
DCUN1D2|55208,ENSG00000150401,DCUN1D2,55208,13,-0.34,3.7e-05,0.0016
FAM125B|89853,ENSG00000196814,MVB12B,89853,9,-0.4,3.7e-05,0.0016
RALGPS1|9649,ENSG00000136828,RALGPS1,9649,9,-0.73,3.7e-05,0.0016
SPDYC|387778,ENSG00000204710,SPDYC,387778,11,0.96,3.8e-05,0.0016
AFF1|4299,ENSG00000172493,AFF1,4299,4,-0.38,3.9e-05,0.0017
CCNG2|901,ENSG00000138764,CCNG2,901,4,-0.42,3.9e-05,0.0017
IGFBP2|3485,ENSG00000115457,IGFBP2,3485,2,1.1,3.9e-05,0.0017
FRMPD1|22844,ENSG00000070601,FRMPD1,22844,9,-1.3,4e-05,0.0017
ACOT9|23597,ENSG00000123130,ACOT9,23597,X,0.32,4e-05,0.0017
LOC100128288|100128288,NA,NA,NA,NA,-0.45,4.1e-05,0.0017
BCL7B|9275,ENSG00000106635,BCL7B,9275,7,0.23,4.2e-05,0.0018
ITGA5|3678,ENSG00000161638,ITGA5,3678,12,-0.42,4.2e-05,0.0018
MBD2|8932,ENSG00000134046,MBD2,8932,18,0.24,4.2e-05,0.0018
AQP7P3|441432,NA,NA,NA,NA,1.1,4.3e-05,0.0018
UGT2B7|7364,ENSG00000171234,UGT2B7,7364,4,1.2,4.4e-05,0.0018
MTSS1|9788,ENSG00000170873,MTSS1,9788,8,0.43,4.4e-05,0.0018
FBXO31|79791,ENSG00000103264,FBXO31,79791,16,0.56,4.4e-05,0.0018
OSBP2|23762,ENSG00000184792,OSBP2,23762,22,-0.83,4.5e-05,0.0019
AMPD2|271,ENSG00000116337,AMPD2,271,1,0.33,4.5e-05,0.0019
VWA3B|200403,ENSG00000168658,VWA3B,200403,2,-0.88,4.5e-05,0.0019
HHLA3|11147,ENSG00000197568,HHLA3,11147,1,0.52,4.6e-05,0.0019
CDRT1|374286,ENSG00000241322,CDRT1,374286,17,1.1,4.6e-05,0.0019
LOC389332|389332,ENSG00000271824,,389332,5,-1.7,4.7e-05,0.0019
DSG1|1828,ENSG00000134760,DSG1,1828,18,1.4,4.7e-05,0.0019
OXSM|54995,ENSG00000151093,OXSM,54995,3,0.26,4.7e-05,0.0019
MAT2A|4144,ENSG00000168906,MAT2A,4144,2,-0.32,4.8e-05,0.0019
TTC9|23508,ENSG00000133985,TTC9,23508,14,0.9,4.8e-05,0.002
GUCY2D|3000,ENSG00000132518,GUCY2D,3000,17,-1,4.8e-05,0.002
TPRG1|285386,ENSG00000188001,TPRG1,285386,3,0.84,4.9e-05,0.002
EMX1|2016,ENSG00000135638,EMX1,2016,2,-1.3,4.9e-05,0.002
MBD5|55777,ENSG00000204406,MBD5,55777,2,-0.4,5e-05,0.002
ALS2|57679,ENSG00000003393,ALS2,57679,2,-0.28,5e-05,0.002
DIP2A|23181,ENSG00000160305,DIP2A,23181,21,-0.32,5e-05,0.002
RRS1|23212,ENSG00000179041,RRS1,23212,8,0.46,5e-05,0.002
PIR|8544,ENSG00000087842,PIR,8544,X,0.55,5.1e-05,0.002
PI4K2A|55361,ENSG00000155252,PI4K2A,55361,10,0.24,5.1e-05,0.002
GPR56|9289,ENSG00000205336,ADGRG1,9289,16,-0.68,5.2e-05,0.002
ZNF561|93134,ENSG00000171469,ZNF561,93134,19,-0.25,5.2e-05,0.002
RIPPLY1|92129,ENSG00000147223,RIPPLY1,92129,X,1.1,5.2e-05,0.0021
ZDHHC8P1|150244,NA,NA,NA,NA,-1.1,5.3e-05,0.0021
RALGAPB|57148,ENSG00000170471,RALGAPB,57148,20,-0.24,5.3e-05,0.0021
TMEM219|124446,ENSG00000149932,TMEM219,124446,16,0.36,5.3e-05,0.0021
HMGN5|79366,ENSG00000198157,HMGN5,79366,X,0.9,5.3e-05,0.0021
IGFALS|3483,ENSG00000099769,IGFALS,3483,16,-1.3,5.3e-05,0.0021
PRR12|57479,ENSG00000126464,PRR12,57479,19,-0.35,5.4e-05,0.0021
ZNF658|26149,ENSG00000274349,ZNF658,26149,9,-0.46,5.4e-05,0.0021
MYH4|4622,ENSG00000264424,MYH4,4622,17,-2.5,5.4e-05,0.0021
ZNF266|10781,ENSG00000174652,ZNF266,10781,19,-0.53,5.4e-05,0.0021
ITFG2|55846,ENSG00000111203,ITFG2,55846,12,-0.32,5.5e-05,0.0021
TUFM|7284,ENSG00000178952,TUFM,7284,16,0.27,5.5e-05,0.0021
PGAM1|5223,ENSG00000171314,PGAM1,5223,10,0.26,5.5e-05,0.0021
AKR1CL1|340811,ENSG00000264006,AKR1C8P,340811,10,1.2,5.5e-05,0.0021
ASXL1|171023,ENSG00000171456,ASXL1,171023,20,-0.26,5.6e-05,0.0021
PDE9A|5152,ENSG00000160191,PDE9A,5152,21,-1.1,5.6e-05,0.0021
NUDCD1|84955,ENSG00000120526,NUDCD1,84955,8,0.37,5.7e-05,0.0021
SPOPL|339745,ENSG00000144228,SPOPL,339745,2,-0.31,5.7e-05,0.0021
ZMIZ1|57178,ENSG00000108175,ZMIZ1,57178,10,-0.42,5.7e-05,0.0021
PNPO|55163,ENSG00000108439,PNPO,55163,17,0.43,5.7e-05,0.0021
LOC642826|642826,NA,NA,NA,NA,-0.48,5.8e-05,0.0022
ZNF514|84874,ENSG00000144026,ZNF514,84874,2,-0.5,5.8e-05,0.0022
FAM178A|55719,ENSG00000119906,SLF2,55719,10,-0.33,5.8e-05,0.0022
TCP11L1|55346,ENSG00000176148,TCP11L1,55346,11,0.31,5.8e-05,0.0022
SLC13A3|64849,ENSG00000158296,SLC13A3,64849,20,1.6,5.8e-05,0.0022
PHF21A|51317,ENSG00000135365,PHF21A,51317,11,-0.33,5.9e-05,0.0022
HTATIP2|10553,ENSG00000109854,HTATIP2,10553,11,0.42,5.9e-05,0.0022
KIAA1530|57654,ENSG00000163945,UVSSA,57654,4,-0.4,5.9e-05,0.0022
C17orf96|100170841,ENSG00000277303,C17orf96,100170841,CHR_HSCHR17_7_CTG4,0.86,5.9e-05,0.0022
ZNF233|353355,ENSG00000159915,ZNF233,353355,19,-0.73,6e-05,0.0022
SPPL2A|84888,ENSG00000138600,SPPL2A,84888,15,0.31,6e-05,0.0022
C5orf54|63920,ENSG00000221886,ZBED8,63920,5,-0.41,6e-05,0.0022
ACSM5|54988,ENSG00000183549,ACSM5,54988,16,1.2,6e-05,0.0022
MCF2L|23263,ENSG00000126217,MCF2L,23263,13,-0.49,6e-05,0.0022
ACVR2A|92,ENSG00000121989,ACVR2A,92,2,-0.26,6.1e-05,0.0022
KCNQ1OT1|10984,ENSG00000269821,KCNQ1OT1,10984,11,-0.61,6.1e-05,0.0022
FBXW10|10517,ENSG00000171931,FBXW10,10517,17,1.3,6.2e-05,0.0022
TRAK1|22906,ENSG00000182606,TRAK1,22906,3,-0.28,6.2e-05,0.0022
PRH2|5555,ENSG00000134551,PRH2,5555,12,-0.8,6.2e-05,0.0022
TET1|80312,ENSG00000138336,TET1,80312,10,-0.76,6.2e-05,0.0022
C3orf26|84319,ENSG00000184220,CMSS1,84319,3,0.29,6.3e-05,0.0023
ZC3H11A|9877,ENSG00000058673,ZC3H11A,9877,1,-0.27,6.3e-05,0.0023
MAPK13|5603,ENSG00000156711,MAPK13,5603,6,-1.1,6.3e-05,0.0023
SLC1A2|6506,ENSG00000110436,SLC1A2,6506,11,1.4,6.3e-05,0.0023
ALG1|56052,ENSG00000033011,ALG1,56052,16,0.26,6.3e-05,0.0023
C14orf132|56967,NA,NA,NA,NA,-1.1,6.4e-05,0.0023
ZNF70|7621,ENSG00000187792,ZNF70,7621,22,-0.51,6.4e-05,0.0023
TRIOBP|11078,ENSG00000100106,TRIOBP,11078,22,-0.3,6.4e-05,0.0023
SLC16A2|6567,ENSG00000147100,SLC16A2,6567,X,0.75,6.5e-05,0.0023
ZNF613|79898,ENSG00000176024,ZNF613,79898,19,-0.36,6.5e-05,0.0023
NPTX2|4885,ENSG00000106236,NPTX2,4885,7,-1.7,6.5e-05,0.0023
DCTD|1635,ENSG00000129187,DCTD,1635,4,-0.28,6.5e-05,0.0023
ZNF552|79818,ENSG00000178935,ZNF552,79818,19,-0.36,6.6e-05,0.0023
STRBP|55342,ENSG00000165209,STRBP,55342,9,-0.28,6.7e-05,0.0023
ESPL1|9700,ENSG00000135476,ESPL1,9700,12,-0.8,6.7e-05,0.0023
HMOX2|3163,ENSG00000103415,HMOX2,3163,16,0.36,6.7e-05,0.0023
CCL16|6360,ENSG00000275152,CCL16,6360,17,1.4,6.7e-05,0.0023
GEN1|348654,ENSG00000178295,GEN1,348654,2,-0.35,6.8e-05,0.0024
PBX3|5090,ENSG00000167081,PBX3,5090,9,-0.46,6.8e-05,0.0024
PRKX|5613,ENSG00000183943,PRKX,5613,X,-0.7,6.9e-05,0.0024
PRDM10|56980,ENSG00000170325,PRDM10,56980,11,-0.27,6.9e-05,0.0024
EIF2C2|27161,ENSG00000123908,AGO2,27161,8,0.38,6.9e-05,0.0024
PAK4|10298,ENSG00000130669,PAK4,10298,19,-0.33,6.9e-05,0.0024
PAK6|56924,ENSG00000137843,PAK6,56924,15,-1,6.9e-05,0.0024
ZBTB5|9925,ENSG00000168795,ZBTB5,9925,9,-0.29,7e-05,0.0024
TET3|200424,ENSG00000187605,TET3,200424,2,-0.4,7e-05,0.0024
ZNF320|162967,ENSG00000182986,ZNF320,162967,19,-0.94,7e-05,0.0024
C1orf77|26097,ENSG00000160679,CHTOP,26097,1,-0.21,7.1e-05,0.0024
DUS2L|54920,ENSG00000167264,DUS2,54920,16,0.32,7.2e-05,0.0024
TCF7L1|83439,ENSG00000152284,TCF7L1,83439,2,-0.53,7.2e-05,0.0024
FMO1|2326,ENSG00000010932,FMO1,2326,1,-1.4,7.2e-05,0.0024
MT1E|4493,ENSG00000169715,MT1E,4493,16,1.4,7.3e-05,0.0024
LOC146336|146336,ENSG00000261713,SSTR5-AS1,146336,16,-1.8,7.3e-05,0.0024
ZNF333|84449,ENSG00000160961,ZNF333,84449,19,-0.34,7.3e-05,0.0024
PON1|5444,ENSG00000005421,PON1,5444,7,1.2,7.3e-05,0.0024
PINX1|54984,ENSG00000254093,PINX1,54984,8,0.32,7.4e-05,0.0024
CES2|8824,ENSG00000172831,CES2,8824,16,0.8,7.4e-05,0.0024
LOC723809|723809,ENSG00000225329,LHFPL3-AS2,723809,7,-1.2,7.4e-05,0.0024
ACAD9|28976,ENSG00000177646,ACAD9,28976,3,0.17,7.4e-05,0.0024
SLC30A9|10463,ENSG00000014824,SLC30A9,10463,4,-0.27,7.4e-05,0.0024
AGAP4|119016,ENSG00000204149,AGAP6,119016,10,-0.35,7.5e-05,0.0025
KCNH2|3757,ENSG00000055118,KCNH2,3757,7,-1.3,7.5e-05,0.0025
VEZT|55591,ENSG00000028203,VEZT,55591,12,-0.31,7.5e-05,0.0025
DNAJC15|29103,ENSG00000120675,DNAJC15,29103,13,0.48,7.6e-05,0.0025
LGR4|55366,ENSG00000205213,LGR4,55366,11,-0.44,7.6e-05,0.0025
ZNF529|57711,ENSG00000186020,ZNF529,57711,19,-0.34,7.7e-05,0.0025
MKRN1|23608,ENSG00000133606,MKRN1,23608,7,0.18,7.7e-05,0.0025
ZNF304|57343,ENSG00000131845,ZNF304,57343,19,-0.43,7.7e-05,0.0025
PLEKHA8|84725,ENSG00000106086,PLEKHA8,84725,7,0.43,7.8e-05,0.0025
YRDC|79693,ENSG00000196449,YRDC,79693,1,0.25,8e-05,0.0026
ACN9|57001,ENSG00000196636,SDHAF3,57001,7,0.41,8e-05,0.0026
BCL9L|283149,ENSG00000186174,BCL9L,283149,11,-0.42,8.1e-05,0.0026
TMEM151B|441151,ENSG00000178233,TMEM151B,441151,6,-0.57,8.1e-05,0.0026
SQSTM1|8878,ENSG00000161011,SQSTM1,8878,5,0.53,8.2e-05,0.0026
KIF9|64147,ENSG00000088727,KIF9,64147,3,0.36,8.2e-05,0.0026
ZNF124|7678,ENSG00000196418,ZNF124,7678,1,-0.61,8.2e-05,0.0026
CPLX2|10814,ENSG00000145920,CPLX2,10814,5,2.2,8.2e-05,0.0026
IFI27L1|122509,ENSG00000165948,IFI27L1,122509,14,0.45,8.2e-05,0.0026
TARSL2|123283,ENSG00000185418,TARSL2,123283,15,-0.32,8.3e-05,0.0027
SP1|6667,ENSG00000185591,SP1,6667,12,-0.2,8.4e-05,0.0027
OSGIN1|29948,ENSG00000140961,OSGIN1,29948,16,0.82,8.5e-05,0.0027
HEXA|3073,ENSG00000213614,HEXA,3073,15,0.32,8.5e-05,0.0027
GCFC1|94104,ENSG00000263141,PAXBP1,94104,CHR_HSCHR21_3_CTG1_1,-0.3,8.5e-05,0.0027
MGC16275|85001,ENSG00000246731,,85001,17,-0.35,8.5e-05,0.0027
ESYT3|83850,ENSG00000158220,ESYT3,83850,3,-1.1,8.5e-05,0.0027
C3orf18|51161,ENSG00000088543,C3orf18,51161,3,0.48,8.5e-05,0.0027
FAM193A|8603,ENSG00000125386,FAM193A,8603,4,-0.24,8.6e-05,0.0027
ABCA3|21,ENSG00000167972,ABCA3,21,16,-0.73,8.6e-05,0.0027
SGK223|157285,ENSG00000275342,,157285,8,0.66,8.6e-05,0.0027
RBM9|23543,ENSG00000100320,RBFOX2,23543,22,-0.31,8.7e-05,0.0027
ZNF554|115196,ENSG00000172006,ZNF554,115196,19,-0.29,8.8e-05,0.0027
KRTCAP3|200634,ENSG00000157992,KRTCAP3,200634,2,-1.4,8.8e-05,0.0027
ATAD2B|54454,ENSG00000119778,ATAD2B,54454,2,-0.31,8.8e-05,0.0027
ZNF763|284390,ENSG00000197054,ZNF763,284390,19,-0.52,8.8e-05,0.0027
CYBA|1535,ENSG00000051523,CYBA,1535,16,-0.8,8.9e-05,0.0027
PHF20L1|51105,ENSG00000129292,PHF20L1,51105,8,0.28,8.9e-05,0.0027
TNFSF15|9966,ENSG00000181634,TNFSF15,9966,9,-0.91,8.9e-05,0.0027
RAB34|83871,ENSG00000109113,RAB34,83871,17,-0.91,9e-05,0.0028
ADAP1|11033,ENSG00000105963,ADAP1,11033,7,-0.92,9.1e-05,0.0028
ZBTB34|403341,ENSG00000177125,ZBTB34,403341,9,-0.34,9.1e-05,0.0028
LOC284749|284749,ENSG00000235621,LINC00494,284749,20,-1.3,9.1e-05,0.0028
RAB3D|9545,ENSG00000105514,RAB3D,9545,19,-0.83,9.2e-05,0.0028
SH3TC1|54436,ENSG00000125089,SH3TC1,54436,4,-0.38,9.2e-05,0.0028
TFCP2|7024,ENSG00000135457,TFCP2,7024,12,-0.38,9.2e-05,0.0028
CCDC120|90060,ENSG00000147144,CCDC120,90060,X,-0.34,9.3e-05,0.0028
DCAF7|10238,ENSG00000136485,DCAF7,10238,17,-0.26,9.3e-05,0.0028
ZNF584|201514,ENSG00000171574,ZNF584,201514,19,0.27,9.5e-05,0.0029
DIO3|1735,ENSG00000197406,DIO3,1735,14,-1.2,9.6e-05,0.0029
B4GALNT2|124872,ENSG00000167080,B4GALNT2,124872,17,-1.6,9.6e-05,0.0029
ARSI|340075,ENSG00000183876,ARSI,340075,5,-0.94,9.7e-05,0.0029
INO80D|54891,ENSG00000114933,INO80D,54891,2,-0.31,9.9e-05,0.003
C1QL4|338761,ENSG00000186897,C1QL4,338761,12,-1,9.9e-05,0.003
ENPP2|5168,ENSG00000136960,ENPP2,5168,8,-0.8,1e-04,0.003
ZNF669|79862,ENSG00000188295,ZNF669,79862,1,-0.55,1e-04,0.003
H19|283120,ENSG00000130600,H19,283120,11,-1.5,1e-04,0.003
SIX5|147912,ENSG00000177045,SIX5,147912,19,-0.29,1e-04,0.003
HNRNPA0|10949,ENSG00000177733,HNRNPA0,10949,5,-0.23,1e-04,0.003
ZNF792|126375,ENSG00000180884,ZNF792,126375,19,-0.35,1e-04,0.003
UBA1|7317,ENSG00000130985,UBA1,7317,X,-0.19,1e-04,0.003
TTC13|79573,ENSG00000143643,TTC13,79573,1,-0.33,1e-04,0.0031
AKR7A3|22977,ENSG00000162482,AKR7A3,22977,1,1.2,1e-04,0.0031
GCC2|9648,ENSG00000135968,GCC2,9648,2,-0.37,1e-04,0.0031
SMYD4|114826,ENSG00000186532,SMYD4,114826,17,-0.27,1e-04,0.0031
MME|4311,ENSG00000196549,MME,4311,3,2,0.00011,0.0031
SALL2|6297,ENSG00000165821,SALL2,6297,14,-1.1,0.00011,0.0031
ZNF567|163081,ENSG00000189042,ZNF567,163081,19,-0.43,0.00011,0.0031
ZNF404|342908,ENSG00000176222,ZNF404,342908,19,-0.65,0.00011,0.0031
KIAA0892|23383,ENSG00000129933,MAU2,23383,19,-0.25,0.00011,0.0031
MARK2|2011,ENSG00000072518,MARK2,2011,11,-0.27,0.00011,0.0031
ZNF530|348327,ENSG00000183647,ZNF530,348327,19,-0.51,0.00011,0.0031
NEO1|4756,ENSG00000067141,NEO1,4756,15,-0.38,0.00011,0.0032
PCDHB2|56133,ENSG00000112852,PCDHB2,56133,5,-0.98,0.00011,0.0032
CACNA1H|8912,ENSG00000196557,CACNA1H,8912,16,-1.3,0.00011,0.0032
MLXIP|22877,ENSG00000175727,MLXIP,22877,12,0.35,0.00011,0.0032
MRPL13|28998,ENSG00000172172,MRPL13,28998,8,0.36,0.00011,0.0032
TNIP1|10318,ENSG00000145901,TNIP1,10318,5,0.31,0.00011,0.0032
IFRD2|7866,ENSG00000214706,IFRD2,7866,3,0.27,0.00011,0.0032
HRASLS2|54979,ENSG00000133328,HRASLS2,54979,11,1.3,0.00011,0.0032
ZNF519|162655,ENSG00000175322,ZNF519,162655,18,-0.65,0.00011,0.0032
UQCRC1|7384,ENSG00000010256,UQCRC1,7384,3,0.3,0.00011,0.0032
EIF4G1|1981,ENSG00000114867,EIF4G1,1981,3,0.21,0.00011,0.0032
DNAJA2|10294,ENSG00000069345,DNAJA2,10294,16,0.28,0.00011,0.0032
CASP3|836,ENSG00000164305,CASP3,836,4,-0.28,0.00011,0.0032
TTYH1|57348,ENSG00000275650,TTYH1,57348,CHR_HSCHR19_4_CTG3_1,-1.3,0.00012,0.0033
BCL9|607,ENSG00000116128,BCL9,607,1,-0.44,0.00012,0.0033
GPHN|10243,ENSG00000171723,GPHN,10243,14,0.48,0.00012,0.0033
PRPF4B|8899,ENSG00000112739,PRPF4B,8899,6,-0.26,0.00012,0.0033
FBXW2|26190,ENSG00000119402,FBXW2,26190,9,-0.29,0.00012,0.0033
NRTN|4902,ENSG00000171119,NRTN,4902,19,-0.6,0.00012,0.0034
OVGP1|5016,ENSG00000085465,OVGP1,5016,1,-0.73,0.00012,0.0034
MTTP|4547,ENSG00000138823,MTTP,4547,4,1,0.00012,0.0034
PCDHB9|56127,ENSG00000177839,PCDHB9,56127,5,-0.82,0.00012,0.0034
ZNF566|84924,ENSG00000186017,ZNF566,84924,19,-0.29,0.00012,0.0034
TMEM84|283673,ENSG00000212766,EWSAT1,283673,15,-0.77,0.00012,0.0034
ME1|4199,ENSG00000065833,ME1,4199,6,0.91,0.00012,0.0034
ZDBF2|57683,ENSG00000204186,ZDBF2,57683,2,-1,0.00012,0.0034
HIST2H2BF|440689,ENSG00000203814,HIST2H2BF,440689,1,-0.65,0.00012,0.0034
PCDHA7|56141,ENSG00000204963,PCDHA7,56141,5,-1,0.00012,0.0034
TTC12|54970,ENSG00000149292,TTC12,54970,11,0.37,0.00012,0.0034
PCDHB16|57717,ENSG00000272674,PCDHB16,57717,5,-0.9,0.00012,0.0034
B3GNT8|374907,ENSG00000177191,B3GNT8,374907,19,-0.73,0.00013,0.0034
MAP7D3|79649,ENSG00000129680,MAP7D3,79649,X,0.7,0.00013,0.0034
FBXL2|25827,ENSG00000153558,FBXL2,25827,3,-0.83,0.00013,0.0034
HELZ|9931,ENSG00000198265,HELZ,9931,17,-0.3,0.00013,0.0034
GBP1|2633,ENSG00000117228,GBP1,2633,1,0.56,0.00013,0.0034
TGFA|7039,ENSG00000163235,TGFA,7039,2,-0.97,0.00013,0.0035
ADNP|23394,ENSG00000101126,ADNP,23394,20,-0.35,0.00013,0.0035
FAM184A|79632,ENSG00000111879,FAM184A,79632,6,0.79,0.00013,0.0035
PNN|5411,ENSG00000100941,PNN,5411,14,-0.26,0.00013,0.0035
RBMX|27316,ENSG00000147274,RBMX,27316,X,-0.2,0.00013,0.0035
BCHE|590,ENSG00000114200,BCHE,590,3,1.1,0.00013,0.0035
PNPLA4|8228,ENSG00000006757,PNPLA4,8228,X,-0.33,0.00013,0.0035
FBXO34|55030,ENSG00000178974,FBXO34,55030,14,-0.29,0.00013,0.0035
MED14|9282,ENSG00000180182,MED14,9282,X,-0.31,0.00013,0.0035
ADCY6|112,ENSG00000174233,ADCY6,112,12,-0.29,0.00013,0.0035
ZNF439|90594,ENSG00000171291,ZNF439,90594,19,-0.66,0.00013,0.0036
INSIG1|3638,ENSG00000186480,INSIG1,3638,7,0.78,0.00013,0.0036
ZNF391|346157,ENSG00000124613,ZNF391,346157,6,-0.93,0.00014,0.0036
PYCRL|65263,ENSG00000276657,PYCRL,65263,CHR_HSCHR8_3_CTG7,0.39,0.00014,0.0036
IL20RA|53832,ENSG00000016402,IL20RA,53832,6,-1.4,0.00014,0.0037
GUSBP3|653188,NA,NA,NA,NA,-0.56,0.00014,0.0037
TFPI|7035,ENSG00000003436,TFPI,7035,2,0.65,0.00014,0.0037
SRD5A2|6716,ENSG00000277893,SRD5A2,6716,2,1.3,0.00014,0.0037
RABL2A|11159,ENSG00000144134,RABL2A,11159,2,-0.25,0.00014,0.0037
AGXT2L1|64850,ENSG00000164089,ETNPPL,64850,4,1.3,0.00014,0.0037
