,ensembl_gene_id,hgnc_symbol,entrezgene,chromosome_name,logFC,p.val,q.value
TRAP1|10131,ENSG00000126602,TRAP1,10131,16,-0.2,0.00011,0.0029
HIST1H2BJ|8970,ENSG00000124635,HIST1H2BJ,8970,6,0.45,0.00011,0.0029
AQP9|366,ENSG00000103569,AQP9,366,15,0.83,0.00011,0.0029
TFAP4|7023,ENSG00000090447,TFAP4,7023,16,0.26,0.00011,0.0029
IL17B|27190,ENSG00000127743,IL17B,27190,5,0.54,0.00011,0.0029
USP9X|8239,ENSG00000124486,USP9X,8239,X,-0.19,0.00011,0.0029
AP1G1|164,ENSG00000166747,AP1G1,164,16,-0.15,0.00011,0.0029
WDFY3|23001,ENSG00000163625,WDFY3,23001,4,-0.21,0.00011,0.003
LOC645676|645676,NA,NA,NA,NA,-0.26,0.00011,0.003
CLIC6|54102,ENSG00000159212,CLIC6,54102,21,1,0.00011,0.003
STEAP1|26872,ENSG00000164647,STEAP1,26872,7,-0.62,0.00011,0.003
APOB|338,ENSG00000084674,APOB,338,2,1.1,0.00011,0.003
LIN7A|8825,ENSG00000111052,LIN7A,8825,12,-0.66,0.00011,0.003
TMEM63B|55362,ENSG00000137216,TMEM63B,55362,6,-0.18,0.00011,0.003
ANKRD7|56311,ENSG00000106013,ANKRD7,56311,7,0.52,0.00011,0.003
MRPS33|51650,ENSG00000090263,MRPS33,51650,7,0.22,0.00012,0.003
WSB2|55884,ENSG00000176871,WSB2,55884,12,0.16,0.00012,0.0031
NRCAM|4897,ENSG00000091129,NRCAM,4897,7,0.6,0.00012,0.0031
MOCOS|55034,ENSG00000075643,MOCOS,55034,18,0.86,0.00012,0.0031
WNK4|65266,ENSG00000126562,WNK4,65266,17,0.7,0.00012,0.0031
TWF2|11344,ENSG00000247596,TWF2,11344,3,0.2,0.00012,0.0031
SP5|389058,ENSG00000204335,SP5,389058,2,0.9,0.00012,0.0031
STK38L|23012,ENSG00000211455,STK38L,23012,12,0.24,0.00012,0.0031
SLC16A5|9121,ENSG00000170190,SLC16A5,9121,17,0.43,0.00012,0.0031
SLC25A38|54977,ENSG00000144659,SLC25A38,54977,3,0.19,0.00012,0.0031
AIM1L|55057,ENSG00000176092,AIM1L,55057,1,0.63,0.00012,0.0031
EMILIN2|84034,ENSG00000132205,EMILIN2,84034,18,0.32,0.00012,0.0031
LITAF|9516,ENSG00000189067,LITAF,9516,16,0.24,0.00012,0.0032
PLS3|5358,ENSG00000102024,PLS3,5358,X,0.27,0.00012,0.0032
TAGLN2|8407,ENSG00000158710,TAGLN2,8407,1,0.23,0.00012,0.0032
IVNS1ABP|10625,ENSG00000116679,IVNS1ABP,10625,1,-0.27,0.00012,0.0032
BACH1|571,ENSG00000156273,BACH1,571,21,0.23,0.00012,0.0032
FZD2|2535,ENSG00000180340,FZD2,2535,17,0.45,0.00013,0.0032
ZNF462|58499,ENSG00000148143,ZNF462,58499,9,-0.37,0.00013,0.0032
LOC729678|729678,ENSG00000245060,LINC00847,729678,5,0.18,0.00013,0.0032
TMEM106A|113277,ENSG00000184988,TMEM106A,113277,17,-0.32,0.00013,0.0032
FOXJ1|2302,ENSG00000129654,FOXJ1,2302,17,-0.73,0.00013,0.0032
RNASEH2B|79621,ENSG00000136104,RNASEH2B,79621,13,0.17,0.00013,0.0033
SORT1|6272,ENSG00000134243,SORT1,6272,1,0.29,0.00013,0.0033
RPL23A|6147,ENSG00000198242,RPL23A,6147,17,0.2,0.00013,0.0033
PLA2G1B|5319,ENSG00000170890,PLA2G1B,5319,12,0.6,0.00013,0.0033
FLJ10357|55701,ENSG00000165801,ARHGEF40,55701,14,-0.24,0.00013,0.0033
ARPC5|10092,ENSG00000162704,ARPC5,10092,1,0.16,0.00013,0.0033
MAPT|4137,ENSG00000277956,MAPT,4137,CHR_HSCHR17_2_CTG5,-0.65,0.00013,0.0033
CSDAP1|440359,NA,NA,NA,NA,0.28,0.00013,0.0033
DLGAP5|9787,ENSG00000126787,DLGAP5,9787,14,0.49,0.00013,0.0033
DNAJC24|120526,ENSG00000170946,DNAJC24,120526,11,0.12,0.00013,0.0033
TMPRSS6|164656,ENSG00000187045,TMPRSS6,164656,22,0.72,0.00013,0.0033
ALDH1L1|10840,ENSG00000144908,ALDH1L1,10840,3,-0.83,0.00013,0.0033
FAM46B|115572,ENSG00000158246,FAM46B,115572,1,0.57,0.00013,0.0033
KARS|3735,ENSG00000065427,KARS,3735,16,0.12,0.00013,0.0033
CCDC91|55297,ENSG00000123106,CCDC91,55297,12,0.38,0.00013,0.0033
LOC100270746|100270746,NA,NA,NA,NA,0.29,0.00014,0.0034
RDH12|145226,ENSG00000139988,RDH12,145226,14,-0.62,0.00014,0.0034
KIAA0391|9692,ENSG00000100890,KIAA0391,9692,14,-0.16,0.00014,0.0034
NLRP11|204801,ENSG00000179873,NLRP11,204801,19,0.67,0.00014,0.0034
SRD5A1|6715,ENSG00000145545,SRD5A1,6715,5,0.24,0.00014,0.0034
S100A4|6275,ENSG00000196154,S100A4,6275,1,0.36,0.00014,0.0034
DGKG|1608,ENSG00000058866,DGKG,1608,3,0.48,0.00014,0.0034
GTF3A|2971,ENSG00000122034,GTF3A,2971,13,0.24,0.00014,0.0034
KIF4A|24137,ENSG00000090889,KIF4A,24137,X,0.41,0.00014,0.0034
ACAD9|28976,ENSG00000177646,ACAD9,28976,3,-0.14,0.00014,0.0034
CLIP4|79745,ENSG00000115295,CLIP4,79745,2,0.48,0.00014,0.0035
PDK2|5164,ENSG00000005882,PDK2,5164,17,-0.24,0.00014,0.0035
BBS1|582,ENSG00000174483,BBS1,582,11,-0.19,0.00014,0.0035
ABHD15|116236,ENSG00000168792,ABHD15,116236,17,-0.19,0.00014,0.0035
WNT5A|7474,ENSG00000114251,WNT5A,7474,3,0.48,0.00014,0.0035
SEC24C|9632,ENSG00000176986,SEC24C,9632,10,-0.11,0.00014,0.0035
PHTF2|57157,ENSG00000006576,PHTF2,57157,7,0.19,0.00014,0.0035
KCNK9|51305,ENSG00000169427,KCNK9,51305,8,-0.83,0.00014,0.0035
DKFZp761E198|91056,ENSG00000254470,AP5B1,91056,11,-0.19,0.00014,0.0035
OGDHL|55753,ENSG00000197444,OGDHL,55753,10,-0.72,0.00014,0.0035
RPL39|6170,ENSG00000198918,RPL39,6170,X,0.38,0.00015,0.0036
FAM110C|642273,ENSG00000184731,FAM110C,642273,2,-0.56,0.00015,0.0036
FUT8|2530,ENSG00000033170,FUT8,2530,14,0.26,0.00015,0.0036
SERPINF1|5176,ENSG00000132386,SERPINF1,5176,17,0.6,0.00015,0.0036
CDADC1|81602,ENSG00000102543,CDADC1,81602,13,-0.19,0.00015,0.0036
SLC25A20|788,ENSG00000178537,SLC25A20,788,3,-0.17,0.00015,0.0036
GHR|2690,ENSG00000112964,GHR,2690,5,-0.5,0.00015,0.0036
SLC10A5|347051,ENSG00000253598,SLC10A5,347051,8,-0.45,0.00015,0.0037
RPL14|9045,ENSG00000188846,RPL14,9045,3,0.24,0.00015,0.0037
KCNH6|81033,ENSG00000173826,KCNH6,81033,17,-0.8,0.00015,0.0037
HUNK|30811,ENSG00000142149,HUNK,30811,21,-0.56,0.00016,0.0037
ZNF816A|125893,ENSG00000180257,ZNF816,125893,19,0.2,0.00016,0.0037
GLYATL1|92292,ENSG00000166840,GLYATL1,92292,11,-0.83,0.00016,0.0037
MUL1|79594,ENSG00000090432,MUL1,79594,1,-0.17,0.00016,0.0038
RGS7|6000,ENSG00000182901,RGS7,6000,1,-1.1,0.00016,0.0038
CA4|762,ENSG00000167434,CA4,762,17,-0.91,0.00016,0.0038
RFC2|5982,ENSG00000049541,RFC2,5982,7,0.17,0.00016,0.0038
TTC38|55020,ENSG00000075234,TTC38,55020,22,-0.26,0.00016,0.0038
EFNA3|1944,ENSG00000143590,EFNA3,1944,1,0.38,0.00016,0.0038
RPL3|6122,ENSG00000100316,RPL3,6122,22,0.19,0.00016,0.0038
BCAS4|55653,ENSG00000124243,BCAS4,55653,20,0.26,0.00016,0.0038
MCF2|4168,ENSG00000101977,MCF2,4168,X,-0.57,0.00017,0.0039
CAPN5|726,ENSG00000149260,CAPN5,726,11,-0.26,0.00017,0.0039
C12orf48|55010,ENSG00000185480,PARPBP,55010,12,0.32,0.00017,0.0039
PIGZ|80235,ENSG00000119227,PIGZ,80235,3,-0.38,0.00017,0.0039
RAB7L1|8934,ENSG00000117280,RAB29,8934,1,-0.29,0.00017,0.0039
CWC25|54883,ENSG00000276761,CWC25,54883,CHR_HSCHR17_7_CTG4,-0.16,0.00017,0.004
PLEKHA4|57664,ENSG00000105559,PLEKHA4,57664,19,0.34,0.00017,0.004
GCK|2645,ENSG00000106633,GCK,2645,7,0.53,0.00017,0.004
LRRFIP2|9209,ENSG00000093167,LRRFIP2,9209,3,0.14,0.00017,0.004
NUB1|51667,ENSG00000013374,NUB1,51667,7,0.13,0.00017,0.004
ARPC4|10093,ENSG00000241553,ARPC4,10093,3,0.16,0.00018,0.0041
CHRFAM7A|89832,ENSG00000275917,CHRFAM7A,89832,CHR_HSCHR15_4_CTG8,0.46,0.00018,0.0041
GOLT1A|127845,ENSG00000174567,GOLT1A,127845,1,-0.58,0.00018,0.0041
EFNA1|1942,ENSG00000169242,EFNA1,1942,1,0.35,0.00018,0.0041
PAX8|7849,ENSG00000125618,PAX8,7849,2,-0.36,0.00018,0.0041
PFDN4|5203,ENSG00000101132,PFDN4,5203,20,0.21,0.00018,0.0041
TMSL3|7117,NA,NA,NA,NA,0.23,0.00018,0.0041
PTGES|9536,ENSG00000148344,PTGES,9536,9,0.71,0.00018,0.0041
CLIC5|53405,ENSG00000112782,CLIC5,53405,6,-0.56,0.00018,0.0042
LNP1|348801,ENSG00000206535,LNP1,348801,3,-0.36,0.00018,0.0042
FUT3|2525,ENSG00000171124,FUT3,2525,19,-0.72,0.00019,0.0042
RPL31|6160,ENSG00000071082,RPL31,6160,2,0.23,0.00019,0.0043
LUZP2|338645,ENSG00000187398,LUZP2,338645,11,-0.71,0.00019,0.0043
GRIN2A|2903,ENSG00000183454,GRIN2A,2903,16,0.88,0.00019,0.0043
RPL36|25873,ENSG00000130255,RPL36,25873,19,0.28,0.00019,0.0043
ENAM|10117,ENSG00000132464,ENAM,10117,4,-0.76,0.00019,0.0043
SEMA4D|10507,ENSG00000187764,SEMA4D,10507,9,-0.24,0.00019,0.0043
AFTPH|54812,ENSG00000119844,AFTPH,54812,2,-0.19,0.00019,0.0043
DHFRL1|200895,ENSG00000178700,DHFRL1,200895,3,-0.2,0.00019,0.0043
SIAH2|6478,ENSG00000181788,SIAH2,6478,3,-0.18,0.00019,0.0043
LOC728875|728875,NA,NA,NA,NA,0.51,0.00019,0.0044
GABRG1|2565,ENSG00000163285,GABRG1,2565,4,-0.81,2e-04,0.0044
BTF3|689,ENSG00000145741,BTF3,689,5,0.16,2e-04,0.0044
PTMA|5757,ENSG00000187514,PTMA,5757,2,0.18,2e-04,0.0044
SLC39A14|23516,ENSG00000104635,SLC39A14,23516,8,0.43,2e-04,0.0045
P4HA3|283208,ENSG00000149380,P4HA3,283208,11,0.57,2e-04,0.0045
APOL1|8542,ENSG00000100342,APOL1,8542,22,0.49,2e-04,0.0045
CCDC112|153733,ENSG00000164221,CCDC112,153733,5,0.23,2e-04,0.0045
SLC22A24|283238,ENSG00000197658,SLC22A24,283238,11,-0.82,2e-04,0.0045
SMTNL2|342527,ENSG00000188176,SMTNL2,342527,17,-0.64,2e-04,0.0046
DRG1|4733,ENSG00000185721,DRG1,4733,22,0.14,0.00021,0.0046
LY86|9450,ENSG00000112799,LY86,9450,6,0.37,0.00021,0.0046
CCL18|6362,ENSG00000275385,CCL18,6362,17,0.97,0.00021,0.0046
CYP4V2|285440,ENSG00000145476,CYP4V2,285440,4,-0.26,0.00021,0.0046
CLNS1A|1207,ENSG00000074201,CLNS1A,1207,11,0.12,0.00021,0.0047
KCTD12|115207,ENSG00000178695,KCTD12,115207,13,0.3,0.00021,0.0047
GXYLT2|727936,ENSG00000172986,GXYLT2,727936,3,0.77,0.00021,0.0047
FAM83B|222584,ENSG00000168143,FAM83B,222584,6,0.85,0.00022,0.0047
EARS2|124454,ENSG00000103356,EARS2,124454,16,-0.16,0.00022,0.0047
RACGAP1|29127,ENSG00000161800,RACGAP1,29127,12,0.26,0.00022,0.0048
CUL3|8452,ENSG00000036257,CUL3,8452,2,-0.14,0.00022,0.0048
C13orf33|84935,ENSG00000102802,MEDAG,84935,13,0.49,0.00022,0.0048
ATPAF1|64756,ENSG00000123472,ATPAF1,64756,1,-0.16,0.00022,0.0048
COLEC12|81035,ENSG00000158270,COLEC12,81035,18,0.69,0.00022,0.0048
CST3|1471,ENSG00000101439,CST3,1471,20,0.27,0.00022,0.0048
SATB2|23314,ENSG00000119042,SATB2,23314,2,-0.37,0.00022,0.0048
LOC374443|374443,ENSG00000256594,,374443,12,0.23,0.00022,0.0048
ZP3|7784,ENSG00000188372,ZP3,7784,7,0.41,0.00022,0.0048
CHAD|1101,ENSG00000136457,CHAD,1101,17,-0.62,0.00022,0.0049
HSPB2|3316,ENSG00000170276,HSPB2,3316,11,0.4,0.00022,0.0049
ACOT9|23597,ENSG00000123130,ACOT9,23597,X,0.15,0.00023,0.0049
ZNF76|7629,ENSG00000065029,ZNF76,7629,6,-0.18,0.00023,0.0049
C7orf70|84792,ENSG00000178397,FAM220A,84792,7,0.15,0.00023,0.0049
ZSWIM3|140831,ENSG00000132801,ZSWIM3,140831,20,0.17,0.00023,0.0049
RPL17|6139,ENSG00000265681,RPL17,6139,18,0.22,0.00023,0.0049
CD44|960,ENSG00000026508,CD44,960,11,0.39,0.00023,0.0049
C8orf31|286122,NA,NA,NA,NA,0.53,0.00023,0.0049
IMPDH2|3615,ENSG00000178035,IMPDH2,3615,3,0.19,0.00023,0.005
C14orf132|56967,NA,NA,NA,NA,0.61,0.00023,0.005
BDKRB2|624,ENSG00000168398,BDKRB2,624,14,0.6,0.00023,0.005
C6orf155|79940,NA,NA,NA,NA,-0.39,0.00024,0.005
EYA1|2138,ENSG00000104313,EYA1,2138,8,0.92,0.00024,0.005
CRY2|1408,ENSG00000121671,CRY2,1408,11,-0.26,0.00024,0.0051
CENPH|64946,ENSG00000153044,CENPH,64946,5,0.25,0.00024,0.0051
ALDH1B1|219,ENSG00000137124,ALDH1B1,219,9,-0.32,0.00024,0.0051
MAN2B1|4125,ENSG00000104774,MAN2B1,4125,19,0.23,0.00024,0.0051
SNCA|6622,ENSG00000145335,SNCA,6622,4,0.44,0.00024,0.0051
HABP4|22927,ENSG00000130956,HABP4,22927,9,-0.25,0.00024,0.0051
ZNF329|79673,ENSG00000181894,ZNF329,79673,19,-0.21,0.00024,0.0051
IFT52|51098,ENSG00000101052,IFT52,51098,20,0.15,0.00024,0.0052
MICAL2|9645,ENSG00000133816,MICAL2,9645,11,0.39,0.00025,0.0052
FCAMR|83953,ENSG00000162897,FCAMR,83953,1,-0.91,0.00025,0.0052
IGSF3|3321,ENSG00000143061,IGSF3,3321,1,-0.31,0.00025,0.0052
SFXN5|94097,ENSG00000144040,SFXN5,94097,2,-0.25,0.00025,0.0053
HADHA|3030,ENSG00000084754,HADHA,3030,2,-0.15,0.00025,0.0053
TMEM217|221468,ENSG00000172738,TMEM217,221468,6,-0.34,0.00025,0.0053
DMC1|11144,ENSG00000100206,DMC1,11144,22,0.4,0.00025,0.0053
C4orf14|84273,ENSG00000084092,NOA1,84273,4,0.15,0.00025,0.0053
ALDH6A1|4329,ENSG00000119711,ALDH6A1,4329,14,-0.47,0.00025,0.0053
PTDSS1|9791,ENSG00000156471,PTDSS1,9791,8,0.14,0.00026,0.0053
ZNF697|90874,ENSG00000143067,ZNF697,90874,1,-0.27,0.00026,0.0053
PYCR1|5831,ENSG00000183010,PYCR1,5831,17,0.55,0.00026,0.0053
UBL3|5412,ENSG00000122042,UBL3,5412,13,0.26,0.00026,0.0053
COX15|1355,ENSG00000014919,COX15,1355,10,-0.13,0.00026,0.0053
SLPI|6590,ENSG00000124107,SLPI,6590,20,1.3,0.00026,0.0053
ART5|116969,ENSG00000167311,ART5,116969,11,0.76,0.00026,0.0053
KIAA0284|283638,ENSG00000099814,CEP170B,283638,14,-0.26,0.00026,0.0054
RBM22|55696,ENSG00000086589,RBM22,55696,5,0.11,0.00026,0.0054
SCRN2|90507,ENSG00000141295,SCRN2,90507,17,-0.27,0.00027,0.0055
HP|3240,ENSG00000257017,HP,3240,16,1.3,0.00027,0.0055
SNAP23|8773,ENSG00000092531,SNAP23,8773,15,0.12,0.00027,0.0055
HRASLS|57110,ENSG00000127252,HRASLS,57110,3,0.73,0.00027,0.0055
C1orf210|149466,ENSG00000253313,C1orf210,149466,1,-0.75,0.00027,0.0055
PPP1R15B|84919,ENSG00000158615,PPP1R15B,84919,1,-0.23,0.00027,0.0055
KIF20A|10112,ENSG00000112984,KIF20A,10112,5,0.49,0.00027,0.0055
KIF14|9928,ENSG00000118193,KIF14,9928,1,0.45,0.00027,0.0056
FAM129A|116496,ENSG00000135842,FAM129A,116496,1,0.3,0.00027,0.0056
LOC440925|440925,ENSG00000222033,LINC01124,440925,2,0.65,0.00027,0.0056
RPL34|6164,ENSG00000109475,RPL34,6164,4,0.23,0.00028,0.0056
USP2|9099,ENSG00000036672,USP2,9099,11,-0.55,0.00028,0.0056
NEK2|4751,ENSG00000117650,NEK2,4751,1,0.44,0.00028,0.0056
THAP2|83591,ENSG00000173451,THAP2,83591,12,0.19,0.00028,0.0056
LOC284023|284023,ENSG00000179859,,284023,17,0.23,0.00028,0.0056
RAB11FIP5|26056,ENSG00000135631,RAB11FIP5,26056,2,-0.2,0.00028,0.0056
CBWD6|644019,ENSG00000215126,CBWD7,644019,9,-0.26,0.00028,0.0057
ITGB1BP1|9270,ENSG00000119185,ITGB1BP1,9270,2,0.15,0.00028,0.0057
SERPINB1|1992,ENSG00000021355,SERPINB1,1992,6,0.18,0.00028,0.0057
DNAJC1|64215,ENSG00000136770,DNAJC1,64215,10,-0.2,0.00028,0.0057
RLN2|6019,ENSG00000107014,RLN2,6019,9,-0.47,0.00028,0.0057
LDHD|197257,ENSG00000166816,LDHD,197257,16,-0.55,0.00029,0.0057
TMPRSS3|64699,ENSG00000160183,TMPRSS3,64699,21,0.84,0.00029,0.0058
CLCN2|1181,ENSG00000114859,CLCN2,1181,3,-0.29,0.00029,0.0058
NUDT1|4521,ENSG00000106268,NUDT1,4521,7,0.26,0.00029,0.0059
SLC37A3|84255,ENSG00000157800,SLC37A3,84255,7,0.18,0.00029,0.0059
CASR|846,ENSG00000036828,CASR,846,3,-0.92,0.00029,0.0059
CRYM|1428,ENSG00000103316,CRYM,1428,16,-0.65,0.00029,0.0059
RPL8|6132,ENSG00000161016,RPL8,6132,8,0.24,3e-04,0.0059
ATP8A2|51761,ENSG00000132932,ATP8A2,51761,13,0.53,3e-04,0.0059
PMAIP1|5366,ENSG00000141682,PMAIP1,5366,18,0.45,3e-04,0.0059
CCL20|6364,ENSG00000115009,CCL20,6364,2,0.87,3e-04,0.006
TM6SF1|53346,ENSG00000136404,TM6SF1,53346,15,0.29,3e-04,0.006
RPL18|6141,ENSG00000063177,RPL18,6141,19,0.26,3e-04,0.006
SLC30A2|7780,ENSG00000158014,SLC30A2,7780,1,0.92,3e-04,0.006
LGALS3BP|3959,ENSG00000108679,LGALS3BP,3959,17,0.31,3e-04,0.006
FICD|11153,ENSG00000198855,FICD,11153,12,-0.29,3e-04,0.006
PLIN2|123,ENSG00000147872,PLIN2,123,9,-0.52,3e-04,0.006
CDC37L1|55664,ENSG00000106993,CDC37L1,55664,9,-0.18,3e-04,0.006
C1orf96|126731,ENSG00000154429,CCSAP,126731,1,0.25,3e-04,0.006
ILDR2|387597,ENSG00000143195,ILDR2,387597,1,-0.68,0.00031,0.006
IDS|3423,ENSG00000010404,IDS,3423,X,0.17,0.00031,0.006
HPSE|10855,ENSG00000173083,HPSE,10855,4,0.43,0.00031,0.006
MRPL50|54534,ENSG00000136897,MRPL50,54534,9,-0.18,0.00031,0.006
GPRASP1|9737,ENSG00000198932,GPRASP1,9737,X,-0.37,0.00031,0.006
CRTAP|10491,ENSG00000170275,CRTAP,10491,3,0.14,0.00031,0.006
MKRN1|23608,ENSG00000133606,MKRN1,23608,7,0.1,0.00031,0.006
RCAN1|1827,ENSG00000159200,RCAN1,1827,21,-0.39,0.00031,0.0061
PCSK1|5122,ENSG00000175426,PCSK1,5122,5,0.61,0.00031,0.0061
ABCD4|5826,ENSG00000119688,ABCD4,5826,14,-0.16,0.00031,0.0061
PKP4|8502,ENSG00000144283,PKP4,8502,2,-0.22,0.00032,0.0061
SLC47A2|146802,ENSG00000180638,SLC47A2,146802,17,-0.74,0.00032,0.0061
SLC16A13|201232,ENSG00000174327,SLC16A13,201232,17,-0.39,0.00032,0.0062
SRI|6717,ENSG00000075142,SRI,6717,7,0.17,0.00032,0.0062
TBC1D8B|54885,ENSG00000133138,TBC1D8B,54885,X,0.31,0.00032,0.0062
FKRP|79147,ENSG00000181027,FKRP,79147,19,-0.17,0.00032,0.0062
GPAT2|150763,ENSG00000186281,GPAT2,150763,2,0.5,0.00033,0.0063
POLR2G|5436,ENSG00000168002,POLR2G,5436,11,0.15,0.00033,0.0063
MLYCD|23417,ENSG00000103150,MLYCD,23417,16,-0.29,0.00033,0.0063
C1QTNF1|114897,ENSG00000173918,C1QTNF1,114897,17,0.47,0.00033,0.0063
FAM109B|150368,ENSG00000177096,FAM109B,150368,22,0.27,0.00033,0.0063
GPR89B|51463,ENSG00000188092,GPR89B,51463,1,-0.47,0.00033,0.0063
RGS4|5999,ENSG00000117152,RGS4,5999,1,0.5,0.00033,0.0064
LOC723809|723809,ENSG00000225329,LHFPL3-AS2,723809,7,-0.8,0.00034,0.0064
GFAP|2670,ENSG00000131095,GFAP,2670,17,0.62,0.00034,0.0065
SERPINA7|6906,ENSG00000123561,SERPINA7,6906,X,-0.59,0.00034,0.0065
LRRC31|79782,ENSG00000114248,LRRC31,79782,3,0.75,0.00034,0.0065
SLC39A7|7922,ENSG00000224399,SLC39A7,7922,CHR_HSCHR6_MHC_MCF_CTG1,-0.15,0.00034,0.0065
CEACAM1|634,ENSG00000079385,CEACAM1,634,19,-0.41,0.00035,0.0066
TST|7263,ENSG00000128311,TST,7263,22,-0.35,0.00035,0.0066
DDX19A|55308,ENSG00000168872,DDX19A,55308,16,-0.1,0.00035,0.0066
CDA|978,ENSG00000158825,CDA,978,1,0.48,0.00035,0.0066
C20orf3|57136,ENSG00000101474,APMAP,57136,20,0.15,0.00036,0.0067
LGALS3|3958,ENSG00000131981,LGALS3,3958,14,0.38,0.00036,0.0067
CCNB2|9133,ENSG00000157456,CCNB2,9133,15,0.39,0.00036,0.0067
RAP1GDS1|5910,ENSG00000138698,RAP1GDS1,5910,4,0.14,0.00036,0.0067
NPTX2|4885,ENSG00000106236,NPTX2,4885,7,0.92,0.00036,0.0067
LAMA1|284217,ENSG00000101680,LAMA1,284217,18,-0.55,0.00036,0.0067
C16orf74|404550,ENSG00000154102,C16orf74,404550,16,0.67,0.00036,0.0068
HSPA12A|259217,ENSG00000165868,HSPA12A,259217,10,-0.3,0.00036,0.0068
CDK1|983,ENSG00000170312,CDK1,983,10,0.32,0.00036,0.0068
CAT|847,ENSG00000121691,CAT,847,11,-0.26,0.00036,0.0068
TRIM4|89122,ENSG00000146833,TRIM4,89122,7,0.18,0.00036,0.0068
NSUN5|55695,ENSG00000130305,NSUN5,55695,7,0.22,0.00037,0.0068
EFR3A|23167,ENSG00000132294,EFR3A,23167,8,0.15,0.00037,0.0068
DNAJC11|55735,ENSG00000007923,DNAJC11,55735,1,-0.14,0.00037,0.0068
PRKAB2|5565,ENSG00000131791,PRKAB2,5565,1,0.21,0.00037,0.0068
EBPL|84650,ENSG00000123179,EBPL,84650,13,0.2,0.00037,0.0069
UBE2E2|7325,ENSG00000182247,UBE2E2,7325,3,0.18,0.00037,0.0069
KIF2C|11004,ENSG00000142945,KIF2C,11004,1,0.39,0.00037,0.0069
ACTG2|72,ENSG00000163017,ACTG2,72,2,0.61,0.00037,0.0069
SPAG8|26206,ENSG00000137098,SPAG8,26206,9,-0.33,0.00037,0.0069
SLC1A1|6505,ENSG00000106688,SLC1A1,6505,9,-0.46,0.00038,0.007
TFCP2L1|29842,ENSG00000115112,TFCP2L1,29842,2,0.82,0.00038,0.007
NLRP2|55655,ENSG00000277060,NLRP2,55655,CHR_HSCHR19LRC_PGF1_CTG3_1,-0.73,0.00038,0.007
EPR1|8475,NA,NA,NA,NA,0.47,0.00038,0.007
C12orf24|29902,ENSG00000204856,FAM216A,29902,12,0.26,0.00038,0.007
MYH8|4626,ENSG00000133020,MYH8,4626,17,-1.2,0.00038,0.007
PRAF2|11230,ENSG00000243279,PRAF2,11230,X,0.28,0.00038,0.007
TOLLIP|54472,ENSG00000078902,TOLLIP,54472,11,-0.16,0.00038,0.007
DDX5|1655,ENSG00000108654,DDX5,1655,17,-0.16,0.00039,0.0071
TRAPPC2|6399,ENSG00000196459,TRAPPC2,6399,X,-0.15,0.00039,0.0072
PCDHAC1|56135,ENSG00000248383,PCDHAC1,56135,5,-0.51,0.00039,0.0072
BCAT1|586,ENSG00000060982,BCAT1,586,12,0.39,0.00039,0.0072
ALK|238,ENSG00000171094,ALK,238,2,0.51,0.00039,0.0072
STAT5A|6776,ENSG00000126561,STAT5A,6776,17,0.22,0.00039,0.0072
DPY19L1|23333,ENSG00000173852,DPY19L1,23333,7,0.19,0.00039,0.0072
SLN|6588,ENSG00000170290,SLN,6588,11,0.86,0.00039,0.0072
PPP2R2D|55844,ENSG00000175470,PPP2R2D,55844,10,-0.13,0.00039,0.0072
C18orf54|162681,ENSG00000166845,C18orf54,162681,18,0.25,4e-04,0.0072
KLRC2|3822,ENSG00000205809,KLRC2,3822,12,0.49,4e-04,0.0072
CUL4B|8450,ENSG00000158290,CUL4B,8450,X,0.15,4e-04,0.0072
SLC22A8|9376,ENSG00000149452,SLC22A8,9376,11,-1,4e-04,0.0073
ACSL5|51703,ENSG00000197142,ACSL5,51703,10,0.29,4e-04,0.0073
CCR6|1235,ENSG00000112486,CCR6,1235,6,0.5,0.00041,0.0073
DDX10|1662,ENSG00000178105,DDX10,1662,11,-0.16,0.00041,0.0073
STMN1|3925,ENSG00000117632,STMN1,3925,1,0.21,0.00041,0.0074
ADAMTS15|170689,ENSG00000166106,ADAMTS15,170689,11,-0.5,0.00041,0.0074
ZFAND2A|90637,ENSG00000178381,ZFAND2A,90637,7,0.23,0.00042,0.0075
MMAA|166785,ENSG00000151611,MMAA,166785,4,-0.18,0.00042,0.0076
DNAH9|1770,ENSG00000007174,DNAH9,1770,17,0.64,0.00043,0.0076
RPL27A|6157,ENSG00000166441,RPL27A,6157,11,0.23,0.00043,0.0076
GRIA3|2892,ENSG00000125675,GRIA3,2892,X,-0.82,0.00043,0.0077
APOBEC3B|9582,ENSG00000179750,APOBEC3B,9582,22,0.4,0.00043,0.0077
BRP44|25874,ENSG00000143158,MPC2,25874,1,-0.22,0.00043,0.0077
ZBTB7C|201501,ENSG00000184828,ZBTB7C,201501,18,0.68,0.00043,0.0077
CDC25C|995,ENSG00000158402,CDC25C,995,5,0.47,0.00043,0.0077
GOLGB1|2804,ENSG00000173230,GOLGB1,2804,3,-0.17,0.00043,0.0077
VOPP1|81552,ENSG00000154978,VOPP1,81552,7,0.16,0.00044,0.0077
TMEM14A|28978,ENSG00000096092,TMEM14A,28978,6,-0.19,0.00044,0.0078
C12orf49|79794,ENSG00000111412,C12orf49,79794,12,-0.26,0.00044,0.0078
SLC17A3|10786,ENSG00000124564,SLC17A3,10786,6,-1.1,0.00044,0.0078
