ensembl_gene_id,hgnc_symbol,entrezgene,chromosome_name,logFC,p.val,q.value
MTF1|4520,ENSG00000188786,MTF1,4520,1,-0.19,0.0038,0.029
CTU1|90353,ENSG00000142544,CTU1,90353,19,0.25,0.0038,0.029
PKN1|5585,ENSG00000123143,PKN1,5585,19,0.33,0.0039,0.029
C2orf68|388969,ENSG00000168887,C2orf68,388969,2,0.16,0.0039,0.029
ECH1|1891,ENSG00000104823,ECH1,1891,19,0.19,0.0039,0.029
DNASE2|1777,ENSG00000105612,DNASE2,1777,19,0.19,0.0039,0.029
P704P|641455,ENSG00000222036,POTEM,641455,14,-0.25,0.0039,0.029
CYP39A1|51302,ENSG00000146233,CYP39A1,51302,6,-0.58,0.0039,0.029
PALMD|54873,ENSG00000099260,PALMD,54873,1,-0.34,0.0039,0.029
CEP110|11064,ENSG00000119397,CNTRL,11064,9,0.26,0.0039,0.029
PRR5L|79899,ENSG00000135362,PRR5L,79899,11,0.35,0.0039,0.029
PLA2G4C|8605,ENSG00000105499,PLA2G4C,8605,19,0.39,0.0039,0.029
DDX6|1656,ENSG00000110367,DDX6,1656,11,-0.16,0.0039,0.029
CYP4F22|126410,ENSG00000171954,CYP4F22,126410,19,-0.87,0.0039,0.029
KRT2|3849,ENSG00000172867,KRT2,3849,12,-1,0.0039,0.029
CAPN1|823,ENSG00000014216,CAPN1,823,11,-0.18,0.0039,0.029
GANC|2595,ENSG00000214013,GANC,2595,15,-0.2,0.0039,0.029
CAB39|51719,ENSG00000135932,CAB39,51719,2,-0.21,0.0039,0.029
LPAR5|57121,ENSG00000184574,LPAR5,57121,12,-0.29,0.0039,0.029
DHX34|9704,ENSG00000134815,DHX34,9704,19,0.16,0.0039,0.029
CDK2|1017,ENSG00000123374,CDK2,1017,12,0.19,0.0039,0.029
KBTBD8|84541,ENSG00000163376,KBTBD8,84541,3,-0.28,0.0039,0.029
PTMA|5757,ENSG00000187514,PTMA,5757,2,0.17,0.0039,0.029
RNF213|57674,ENSG00000173821,RNF213,57674,17,-0.27,0.0039,0.029
ANKMY1|51281,ENSG00000144504,ANKMY1,51281,2,0.19,0.004,0.029
LSM2|57819,ENSG00000172850,LSM2,57819,CHR_HSCHR6_MHC_QBL_CTG1,0.2,0.004,0.029
POLE|5426,ENSG00000177084,POLE,5426,12,0.19,0.004,0.029
SUPV3L1|6832,ENSG00000156502,SUPV3L1,6832,10,0.13,0.004,0.029
STK33|65975,ENSG00000130413,STK33,65975,11,0.62,0.004,0.029
FAM110C|642273,ENSG00000184731,FAM110C,642273,2,-0.45,0.004,0.03
UNC5CL|222643,ENSG00000124602,UNC5CL,222643,6,0.41,0.004,0.03
NLRP3|114548,ENSG00000162711,NLRP3,114548,1,-0.42,0.004,0.03
FAM186A|121006,ENSG00000185958,FAM186A,121006,12,0.35,0.004,0.03
EPSTI1|94240,ENSG00000133106,EPSTI1,94240,13,-0.47,0.004,0.03
CLEC4D|338339,ENSG00000166527,CLEC4D,338339,12,-0.43,0.004,0.03
SPAST|6683,ENSG00000021574,SPAST,6683,2,0.21,0.004,0.03
PEX5|5830,ENSG00000139197,PEX5,5830,12,0.16,0.004,0.03
ZNF260|339324,ENSG00000254004,ZNF260,339324,19,0.22,0.004,0.03
CHTF18|63922,ENSG00000127586,CHTF18,63922,16,0.25,0.004,0.03
CTNNB1|1499,ENSG00000168036,CTNNB1,1499,3,-0.19,0.004,0.03
ALKBH4|54784,ENSG00000160993,ALKBH4,54784,7,0.16,0.0041,0.03
STAT2|6773,ENSG00000170581,STAT2,6773,12,-0.23,0.0041,0.03
TRPV3|162514,ENSG00000167723,TRPV3,162514,17,-0.67,0.0041,0.03
ATPAF1|64756,ENSG00000123472,ATPAF1,64756,1,0.14,0.0041,0.03
FOXA3|3171,ENSG00000170608,FOXA3,3171,19,0.62,0.0041,0.03
HIBADH|11112,ENSG00000106049,HIBADH,11112,7,0.17,0.0041,0.03
MTHFD1L|25902,ENSG00000120254,MTHFD1L,25902,6,-0.22,0.0041,0.03
CITED4|163732,ENSG00000179862,CITED4,163732,1,-0.41,0.0041,0.03
FMN1|342184,ENSG00000248905,FMN1,342184,15,-0.48,0.0041,0.03
RPS6KL1|83694,ENSG00000198208,RPS6KL1,83694,14,0.5,0.0041,0.03
DEPDC5|9681,ENSG00000100150,DEPDC5,9681,22,0.15,0.0041,0.03
HSPA1L|3305,ENSG00000204390,HSPA1L,3305,6,0.23,0.0041,0.03
ZNF324B|388569,ENSG00000249471,ZNF324B,388569,19,0.16,0.0041,0.03
KLHDC9|126823,ENSG00000162755,KLHDC9,126823,1,0.55,0.0041,0.03
ZP3|7784,ENSG00000188372,ZP3,7784,7,0.31,0.0041,0.03
RFWD2|64326,ENSG00000143207,RFWD2,64326,1,0.13,0.0041,0.03
FAM95B1|100133036,ENSG00000223839,FAM95B1,100133036,9,0.54,0.0041,0.03
ICAM4|3386,ENSG00000105371,ICAM4,3386,19,0.61,0.0041,0.03
GTPBP8|29083,ENSG00000163607,GTPBP8,29083,3,0.17,0.0041,0.03
BNC1|646,ENSG00000169594,BNC1,646,15,-0.45,0.0041,0.03
PML|5371,ENSG00000140464,PML,5371,15,-0.25,0.0041,0.03
FLJ45244|400242,ENSG00000235706,DICER1-AS1,400242,14,0.38,0.0042,0.03
TUFM|7284,ENSG00000178952,TUFM,7284,16,0.14,0.0042,0.03
DTX3|196403,ENSG00000178498,DTX3,196403,12,0.31,0.0042,0.031
IMPDH1|3614,ENSG00000106348,IMPDH1,3614,7,-0.26,0.0042,0.031
RAD23A|5886,ENSG00000179262,RAD23A,5886,19,0.15,0.0042,0.031
YJEFN3|374887,ENSG00000250067,YJEFN3,374887,19,0.54,0.0042,0.031
NSUN3|63899,ENSG00000178694,NSUN3,63899,3,0.19,0.0042,0.031
SPC24|147841,ENSG00000161888,SPC24,147841,19,0.3,0.0042,0.031
ACER1|125981,ENSG00000167769,ACER1,125981,19,-0.76,0.0042,0.031
FAM49A|81553,ENSG00000197872,FAM49A,81553,2,-0.34,0.0042,0.031
PTPRD|5789,ENSG00000153707,PTPRD,5789,9,-0.7,0.0042,0.031
D2HGDH|728294,ENSG00000180902,D2HGDH,728294,2,0.25,0.0042,0.031
MAF1|84232,ENSG00000179632,MAF1,84232,8,0.16,0.0042,0.031
CHRAC1|54108,ENSG00000104472,CHRAC1,54108,8,0.14,0.0043,0.031
INPP5B|3633,ENSG00000204084,INPP5B,3633,1,0.14,0.0043,0.031
ELOVL7|79993,ENSG00000164181,ELOVL7,79993,5,-0.38,0.0043,0.031
EIF2AK3|9451,ENSG00000172071,EIF2AK3,9451,2,0.23,0.0043,0.031
ST7L|54879,ENSG00000007341,ST7L,54879,1,0.23,0.0043,0.031
C17orf65|339201,ENSG00000267080,ASB16-AS1,339201,17,0.21,0.0043,0.031
C8orf51|78998,ENSG00000254389,RHPN1-AS1,78998,8,0.4,0.0043,0.031
FXR1|8087,ENSG00000114416,FXR1,8087,3,0.18,0.0043,0.031
CCDC148|130940,ENSG00000153237,CCDC148,130940,2,0.38,0.0043,0.031
EDC4|23644,ENSG00000038358,EDC4,23644,16,0.12,0.0043,0.031
ZNHIT3|9326,ENSG00000273611,ZNHIT3,9326,17,0.14,0.0043,0.031
SERPINF1|5176,ENSG00000132386,SERPINF1,5176,17,0.42,0.0043,0.031
LUZP6|767558,ENSG00000267697,LUZP6,767558,7,-0.18,0.0043,0.031
ALDH3A2|224,ENSG00000072210,ALDH3A2,224,17,0.22,0.0043,0.031
IFT27|11020,ENSG00000100360,IFT27,11020,22,0.29,0.0043,0.031
SNX9|51429,ENSG00000130340,SNX9,51429,6,-0.2,0.0043,0.031
GYLTL1B|120071,ENSG00000165905,GYLTL1B,120071,11,-0.4,0.0043,0.031
OAS1|4938,ENSG00000089127,OAS1,4938,12,-0.37,0.0043,0.031
GTF3C5|9328,ENSG00000148308,GTF3C5,9328,9,0.17,0.0043,0.031
RHBDL3|162494,ENSG00000141314,RHBDL3,162494,17,0.6,0.0043,0.031
CCNK|8812,ENSG00000090061,CCNK,8812,14,-0.15,0.0043,0.031
EFHC2|80258,ENSG00000183690,EFHC2,80258,X,0.57,0.0043,0.031
PMM1|5372,ENSG00000100417,PMM1,5372,22,0.18,0.0044,0.031
C1orf52|148423,ENSG00000162642,C1orf52,148423,1,0.14,0.0044,0.031
PKDCC|91461,ENSG00000162878,PKDCC,91461,2,0.68,0.0044,0.031
SCAND3|114821,ENSG00000248496,ZBED9,114821,CHR_HSCHR6_MHC_COX_CTG1,-0.81,0.0044,0.031
RAET1L|154064,ENSG00000155918,RAET1L,154064,6,-0.56,0.0044,0.031
SLC25A21|89874,ENSG00000183032,SLC25A21,89874,14,0.46,0.0044,0.031
FOXN2|3344,ENSG00000170802,FOXN2,3344,2,-0.24,0.0044,0.031
ZNF367|195828,ENSG00000165244,ZNF367,195828,9,0.31,0.0044,0.031
F3|2152,ENSG00000117525,F3,2152,1,-0.53,0.0044,0.032
GAS8|2622,ENSG00000141013,GAS8,2622,16,0.19,0.0044,0.032
GNA15|2769,ENSG00000060558,GNA15,2769,19,-0.25,0.0044,0.032
CCT6P1|643253,NA,NA,NA,NA,0.28,0.0044,0.032
MX2|4600,ENSG00000183486,MX2,4600,21,-0.46,0.0044,0.032
RSPH1|89765,ENSG00000160188,RSPH1,89765,21,0.5,0.0044,0.032
XPNPEP3|63929,ENSG00000196236,XPNPEP3,63929,22,0.18,0.0044,0.032
POLR3K|51728,ENSG00000161980,POLR3K,51728,16,0.19,0.0044,0.032
FAM109B|150368,ENSG00000177096,FAM109B,150368,22,0.25,0.0044,0.032
TRIM8|81603,ENSG00000171206,TRIM8,81603,10,0.19,0.0044,0.032
C19orf42|79086,ENSG00000214046,SMIM7,79086,19,0.15,0.0044,0.032
SLC26A11|284129,ENSG00000181045,SLC26A11,284129,17,0.26,0.0045,0.032
COL19A1|1310,ENSG00000082293,COL19A1,1310,6,0.71,0.0045,0.032
D4S234E|27065,ENSG00000168824,,27065,4,-0.57,0.0045,0.032
SPRN|503542,ENSG00000203772,SPRN,503542,10,0.28,0.0045,0.032
PIP5KL1|138429,ENSG00000167103,PIP5KL1,138429,9,-0.34,0.0045,0.032
CLCC1|23155,ENSG00000121940,CLCC1,23155,1,0.14,0.0045,0.032
IL31RA|133396,ENSG00000164509,IL31RA,133396,5,-0.56,0.0045,0.032
RFC2|5982,ENSG00000049541,RFC2,5982,7,0.17,0.0045,0.032
ZXDC|79364,ENSG00000070476,ZXDC,79364,3,0.15,0.0045,0.032
RUNDC3A|10900,ENSG00000108309,RUNDC3A,10900,17,-0.56,0.0045,0.032
TRIM22|10346,ENSG00000132274,TRIM22,10346,11,-0.43,0.0046,0.032
C10orf4|118924,ENSG00000148690,FRA10AC1,118924,10,0.17,0.0046,0.032
GTF2H2|2966,ENSG00000145736,GTF2H2,2966,5,-0.4,0.0046,0.032
SLC6A14|11254,ENSG00000268104,SLC6A14,11254,X,-0.86,0.0046,0.033
MYO18A|399687,ENSG00000196535,MYO18A,399687,17,-0.24,0.0046,0.033
UBAP1|51271,ENSG00000165006,UBAP1,51271,9,-0.2,0.0046,0.033
GALNT5|11227,ENSG00000136542,GALNT5,11227,2,0.67,0.0046,0.033
TP53BP1|7158,ENSG00000067369,TP53BP1,7158,15,0.17,0.0046,0.033
IFITM3|10410,ENSG00000142089,IFITM3,10410,11,-0.32,0.0046,0.033
SARS2|54938,ENSG00000104835,SARS2,54938,19,0.16,0.0046,0.033
ACP5|54,ENSG00000102575,ACP5,54,19,-0.29,0.0046,0.033
RPL23AP7|118433,NA,NA,NA,NA,0.2,0.0046,0.033
MOSC1|64757,ENSG00000186205,MARC1,64757,1,0.5,0.0046,0.033
SEMA3C|10512,ENSG00000075223,SEMA3C,10512,7,-0.48,0.0046,0.033
CDC25C|995,ENSG00000158402,CDC25C,995,5,0.27,0.0047,0.033
IL27RA|9466,ENSG00000104998,IL27RA,9466,19,0.37,0.0047,0.033
ABHD11|83451,ENSG00000106077,ABHD11,83451,7,0.27,0.0047,0.033
AFF4|27125,ENSG00000072364,AFF4,27125,5,-0.21,0.0047,0.033
ZNF710|374655,ENSG00000140548,ZNF710,374655,15,-0.27,0.0047,0.033
GPR153|387509,ENSG00000158292,GPR153,387509,1,-0.34,0.0047,0.033
MSX2|4488,ENSG00000120149,MSX2,4488,5,-0.52,0.0047,0.033
RABL5|64792,ENSG00000128581,IFT22,64792,7,0.2,0.0047,0.033
SAP30L|79685,ENSG00000164576,SAP30L,79685,5,0.17,0.0047,0.033
NRXN3|9369,ENSG00000021645,NRXN3,9369,14,0.65,0.0047,0.033
PREB|10113,ENSG00000138073,PREB,10113,2,0.11,0.0047,0.033
MGA|23269,ENSG00000174197,MGA,23269,15,0.22,0.0047,0.033
UBE2NL|389898,ENSG00000282795,,389898,X,-0.2,0.0047,0.033
PSEN2|5664,ENSG00000143801,PSEN2,5664,1,-0.26,0.0047,0.033
SUN2|25777,ENSG00000100242,SUN2,25777,22,0.19,0.0047,0.033
DNALI1|7802,ENSG00000163879,DNALI1,7802,1,0.43,0.0047,0.033
RDH5|5959,ENSG00000135437,RDH5,5959,12,0.32,0.0047,0.033
MAST4|375449,ENSG00000069020,MAST4,375449,5,-0.36,0.0047,0.033
BCKDHA|593,ENSG00000248098,BCKDHA,593,19,0.18,0.0047,0.033
LPHN1|22859,ENSG00000072071,ADGRL1,22859,19,0.36,0.0047,0.033
NDEL1|81565,ENSG00000166579,NDEL1,81565,17,-0.22,0.0048,0.033
DRAM2|128338,ENSG00000156171,DRAM2,128338,1,0.15,0.0048,0.033
FLJ23867|200058,NA,NA,NA,NA,-0.28,0.0048,0.033
JRK|8629,ENSG00000234616,JRK,8629,8,0.21,0.0048,0.033
HSD17B3|3293,ENSG00000130948,HSD17B3,3293,9,0.68,0.0048,0.033
HSPA4L|22824,ENSG00000164070,HSPA4L,22824,4,-0.35,0.0048,0.033
ABHD12|26090,ENSG00000100997,ABHD12,26090,20,0.18,0.0048,0.033
C10orf140|387640,ENSG00000180592,SKIDA1,387640,10,0.34,0.0048,0.033
CHDH|55349,ENSG00000016391,CHDH,55349,3,0.62,0.0048,0.034
TOP1|7150,ENSG00000198900,TOP1,7150,20,-0.19,0.0048,0.034
C2orf16|84226,ENSG00000221843,C2orf16,84226,2,-0.25,0.0048,0.034
TLCD1|116238,ENSG00000160606,TLCD1,116238,17,0.24,0.0048,0.034
KIF1B|23095,ENSG00000054523,KIF1B,23095,1,-0.19,0.0048,0.034
ABCG4|64137,ENSG00000172350,ABCG4,64137,11,-0.53,0.0048,0.034
RBM45|129831,ENSG00000155636,RBM45,129831,2,-0.099,0.0048,0.034
GPRASP2|114928,ENSG00000158301,GPRASP2,114928,X,0.27,0.0048,0.034
POLDIP3|84271,ENSG00000100227,POLDIP3,84271,22,0.11,0.0049,0.034
PPM1H|57460,ENSG00000111110,PPM1H,57460,12,0.5,0.0049,0.034
IFT52|51098,ENSG00000101052,IFT52,51098,20,0.17,0.0049,0.034
MED22|6837,ENSG00000148297,MED22,6837,9,0.15,0.0049,0.034
KCNJ11|3767,ENSG00000187486,KCNJ11,3767,11,0.59,0.0049,0.034
SPATA2|9825,ENSG00000158480,SPATA2,9825,20,0.13,0.0049,0.034
TOR3A|64222,ENSG00000186283,TOR3A,64222,1,0.18,0.0049,0.034
REEP2|51308,ENSG00000132563,REEP2,51308,5,0.45,0.0049,0.034
C11orf70|85016,ENSG00000137691,C11orf70,85016,11,0.52,0.0049,0.034
MARK2|2011,ENSG00000072518,MARK2,2011,11,-0.15,0.0049,0.034
KCND3|3752,ENSG00000171385,KCND3,3752,1,-0.56,0.0049,0.034
QTRT1|81890,ENSG00000213339,QTRT1,81890,19,0.2,0.0049,0.034
CD209|30835,ENSG00000090659,CD209,30835,19,-0.48,0.0049,0.034
C14orf34|645687,NA,NA,NA,NA,-0.59,0.0049,0.034
DPH5|51611,ENSG00000117543,DPH5,51611,1,0.16,0.0049,0.034
FAM83G|644815,ENSG00000188522,FAM83G,644815,17,-0.38,0.0049,0.034
IL17RC|84818,ENSG00000163702,IL17RC,84818,3,-0.18,0.0049,0.034
FAM173B|134145,ENSG00000150756,FAM173B,134145,5,0.21,0.0049,0.034
ZNF259|8882,ENSG00000109917,ZPR1,8882,11,-0.17,0.0049,0.034
CEP76|79959,ENSG00000101624,CEP76,79959,18,0.21,0.0049,0.034
MUTED|63915,ENSG00000282913,BLOC1S5,63915,6,0.14,0.0049,0.034
MAN2A2|4122,ENSG00000196547,MAN2A2,4122,15,0.26,0.0049,0.034
ZNF131|7690,ENSG00000172262,ZNF131,7690,5,0.17,0.0049,0.034
OGG1|4968,ENSG00000114026,OGG1,4968,3,0.18,0.0049,0.034
FABP5L3|220832,NA,NA,NA,NA,-0.41,0.0049,0.034
PTP4A3|11156,ENSG00000275575,PTP4A3,11156,CHR_HSCHR8_5_CTG7,0.34,0.0049,0.034
FIGNL1|63979,ENSG00000132436,FIGNL1,63979,7,0.25,0.005,0.034
MRPS24|64951,ENSG00000062582,MRPS24,64951,7,0.2,0.005,0.034
TEX19|400629,ENSG00000182459,TEX19,400629,17,0.44,0.005,0.034
GGA1|26088,ENSG00000100083,GGA1,26088,22,0.13,0.005,0.034
C15orf38|348110,ENSG00000242498,ARPIN,348110,15,-0.24,0.005,0.034
MYO15A|51168,ENSG00000091536,MYO15A,51168,17,0.38,0.005,0.034
CCDC130|81576,ENSG00000104957,CCDC130,81576,19,0.18,0.005,0.034
TOLLIP|54472,ENSG00000078902,TOLLIP,54472,11,-0.18,0.005,0.034
DEGS1|8560,ENSG00000143753,DEGS1,8560,1,-0.23,0.005,0.034
CNOT6|57472,ENSG00000113300,CNOT6,57472,5,-0.16,0.005,0.034
TYMP|1890,ENSG00000025708,TYMP,1890,22,-0.36,0.005,0.034
PREP|5550,ENSG00000085377,PREP,5550,6,-0.13,0.005,0.034
DNASE1|1773,ENSG00000213918,DNASE1,1773,16,0.25,0.005,0.034
RNF39|80352,ENSG00000204618,RNF39,80352,6,-0.46,0.005,0.034
ZNF527|84503,ENSG00000189164,ZNF527,84503,19,0.26,0.005,0.034
MND1|84057,ENSG00000121211,MND1,84057,4,0.27,0.005,0.034
MACF1|23499,ENSG00000127603,MACF1,23499,1,-0.24,0.005,0.034
KIF13A|63971,ENSG00000137177,KIF13A,63971,6,-0.28,0.005,0.034
SLC4A7|9497,ENSG00000033867,SLC4A7,9497,3,-0.29,0.005,0.034
KCNS3|3790,ENSG00000170745,KCNS3,3790,2,0.38,0.005,0.034
KALRN|8997,ENSG00000160145,KALRN,8997,3,-0.35,0.005,0.034
LOC100271722|100271722,NA,NA,NA,NA,0.3,0.005,0.034
GIT1|28964,ENSG00000108262,GIT1,28964,17,0.15,0.0051,0.034
RASSF3|283349,ENSG00000153179,RASSF3,283349,12,-0.38,0.0051,0.035
B4GALT1|2683,ENSG00000086062,B4GALT1,2683,9,-0.21,0.0051,0.035
PPP2R3A|5523,ENSG00000073711,PPP2R3A,5523,3,-0.29,0.0051,0.035
TPP1|1200,ENSG00000166340,TPP1,1200,11,-0.19,0.0051,0.035
GTF2IRD2|84163,ENSG00000196275,GTF2IRD2,84163,7,0.23,0.0051,0.035
SMTN|6525,ENSG00000183963,SMTN,6525,22,-0.3,0.0051,0.035
NELL2|4753,ENSG00000184613,NELL2,4753,12,-0.66,0.0051,0.035
TRAK1|22906,ENSG00000182606,TRAK1,22906,3,-0.15,0.0051,0.035
TFE3|7030,ENSG00000068323,TFE3,7030,X,-0.14,0.0051,0.035
UBASH3B|84959,ENSG00000154127,UBASH3B,84959,11,-0.3,0.0051,0.035
TNS4|84951,ENSG00000131746,TNS4,84951,17,-0.4,0.0051,0.035
FER1L4|80307,NA,NA,NA,NA,0.52,0.0051,0.035
THAP9|79725,ENSG00000168152,THAP9,79725,4,0.18,0.0051,0.035
TNIP3|79931,ENSG00000050730,TNIP3,79931,4,-0.55,0.0051,0.035
LRRC46|90506,ENSG00000141294,LRRC46,90506,17,0.35,0.0051,0.035
HSPBP1|23640,ENSG00000133265,HSPBP1,23640,19,0.19,0.0051,0.035
THOC1|9984,ENSG00000079134,THOC1,9984,18,0.19,0.0052,0.035
SNRNP48|154007,ENSG00000168566,SNRNP48,154007,6,0.17,0.0052,0.035
CLTB|1212,ENSG00000175416,CLTB,1212,5,-0.3,0.0052,0.035
SCARNA2|677766,ENSG00000278249,SCARNA2,677766,1,0.38,0.0052,0.035
SLC35B2|347734,ENSG00000157593,SLC35B2,347734,6,0.16,0.0052,0.035
C17orf90|339229,ENSG00000204237,OXLD1,339229,17,0.21,0.0052,0.035
BAT4|7918,ENSG00000228605,GPANK1,7918,CHR_HSCHR6_MHC_SSTO_CTG1,0.15,0.0052,0.035
ZNF266|10781,ENSG00000174652,ZNF266,10781,19,0.19,0.0052,0.035
SPIRE2|84501,ENSG00000204991,SPIRE2,84501,16,0.46,0.0052,0.035
ZNF530|348327,ENSG00000183647,ZNF530,348327,19,0.25,0.0052,0.035
EPCAM|4072,ENSG00000119888,EPCAM,4072,2,0.54,0.0052,0.035
BCAS3|54828,ENSG00000141376,BCAS3,54828,17,0.18,0.0052,0.035
ALMS1|7840,ENSG00000116127,ALMS1,7840,2,0.23,0.0053,0.035
PLAC8|51316,ENSG00000145287,PLAC8,51316,4,0.72,0.0053,0.035
GPRC5A|9052,ENSG00000013588,GPRC5A,9052,12,-0.49,0.0053,0.035
BATF2|116071,ENSG00000168062,BATF2,116071,11,-0.6,0.0053,0.035
TRAPPC2|6399,ENSG00000196459,TRAPPC2,6399,X,-0.16,0.0053,0.035
OTUB2|78990,ENSG00000277276,OTUB2,78990,CHR_HSCHR14_7_CTG1,-0.33,0.0053,0.036
PTCHD1|139411,ENSG00000165186,PTCHD1,139411,X,0.54,0.0053,0.036
SURF1|6834,ENSG00000148290,SURF1,6834,9,0.2,0.0053,0.036
PDHA1|5160,ENSG00000131828,PDHA1,5160,X,0.15,0.0053,0.036
VPS18|57617,ENSG00000104142,VPS18,57617,15,-0.15,0.0053,0.036
PRH1|5554,ENSG00000231887,PRH1,5554,12,0.43,0.0053,0.036
MGMT|4255,ENSG00000170430,MGMT,4255,10,0.4,0.0053,0.036
RYR1|6261,ENSG00000196218,RYR1,6261,19,0.45,0.0053,0.036
TTC33|23548,ENSG00000113638,TTC33,23548,5,0.2,0.0053,0.036
WFIKKN1|117166,ENSG00000127578,WFIKKN1,117166,16,0.45,0.0053,0.036
UXS1|80146,ENSG00000115652,UXS1,80146,2,0.17,0.0053,0.036
SEC22C|9117,ENSG00000093183,SEC22C,9117,3,-0.15,0.0053,0.036
SYNCRIP|10492,ENSG00000135316,SYNCRIP,10492,6,-0.12,0.0053,0.036
BCL6B|255877,ENSG00000161940,BCL6B,255877,17,0.27,0.0054,0.036
BID|637,ENSG00000015475,BID,637,22,0.23,0.0054,0.036
SCIN|85477,ENSG00000006747,SCIN,85477,7,0.51,0.0054,0.036
MRPL33|9553,ENSG00000243147,MRPL33,9553,2,0.18,0.0054,0.036
PPP2CA|5515,ENSG00000113575,PPP2CA,5515,5,-0.12,0.0054,0.036
KIRREL2|84063,ENSG00000126259,KIRREL2,84063,19,0.59,0.0054,0.036
ZBTB7B|51043,ENSG00000160685,ZBTB7B,51043,1,-0.2,0.0054,0.036
SRPR|6734,ENSG00000182934,SRPR,6734,11,-0.15,0.0054,0.036
LOC440356|440356,ENSG00000214725,CDIPT-AS1,440356,16,0.62,0.0054,0.036
MGC12982|84793,ENSG00000237424,FOXD2-AS1,84793,1,0.27,0.0054,0.036
SLC7A9|11136,ENSG00000021488,SLC7A9,11136,19,0.41,0.0054,0.036
GTF2IRD2B|389524,ENSG00000174428,GTF2IRD2B,389524,7,0.33,0.0054,0.036
NCF2|4688,ENSG00000116701,NCF2,4688,1,-0.29,0.0054,0.036
NSMCE2|286053,ENSG00000156831,NSMCE2,286053,8,0.16,0.0054,0.036
ZNF620|253639,ENSG00000177842,ZNF620,253639,3,0.37,0.0054,0.036
EXTL2|2135,ENSG00000162694,EXTL2,2135,1,0.23,0.0054,0.036
FZD3|7976,ENSG00000104290,FZD3,7976,8,-0.37,0.0055,0.036
CLDN5|7122,ENSG00000184113,CLDN5,7122,22,0.39,0.0055,0.036
UMODL1|89766,ENSG00000177398,UMODL1,89766,21,0.56,0.0055,0.036
ARMCX2|9823,ENSG00000184867,ARMCX2,9823,X,0.43,0.0055,0.036
EHD1|10938,ENSG00000110047,EHD1,10938,11,-0.22,0.0055,0.036
CENPH|64946,ENSG00000153044,CENPH,64946,5,0.25,0.0055,0.036
STATH|6779,ENSG00000126549,STATH,6779,4,1,0.0055,0.036
AHNAK|79026,ENSG00000124942,AHNAK,79026,11,-0.28,0.0055,0.036
SPESP1|246777,ENSG00000258484,SPESP1,246777,15,0.73,0.0055,0.036
ZNF764|92595,ENSG00000169951,ZNF764,92595,16,0.14,0.0055,0.037
LOC284233|284233,ENSG00000265787,CYP4F35P,284233,18,0.53,0.0055,0.037
SMAP1|60682,ENSG00000112305,SMAP1,60682,6,-0.13,0.0055,0.037
S100A9|6280,ENSG00000163220,S100A9,6280,1,-0.65,0.0055,0.037
SERINC2|347735,ENSG00000168528,SERINC2,347735,1,-0.35,0.0055,0.037
GKAP1|80318,ENSG00000165113,GKAP1,80318,9,0.42,0.0056,0.037
PIGS|94005,ENSG00000087111,PIGS,94005,17,0.14,0.0056,0.037
KEL|3792,ENSG00000197993,KEL,3792,7,0.69,0.0056,0.037
TINF2|26277,ENSG00000092330,TINF2,26277,14,-0.15,0.0056,0.037
KIAA1524|57650,ENSG00000163507,KIAA1524,57650,3,0.24,0.0056,0.037
NAT6|24142,ENSG00000243477,NAT6,24142,3,-0.19,0.0056,0.037
HELQ|113510,ENSG00000163312,HELQ,113510,4,0.12,0.0056,0.037
SFT2D3|84826,ENSG00000173349,SFT2D3,84826,2,0.17,0.0056,0.037
GNMT|27232,ENSG00000124713,GNMT,27232,6,0.39,0.0056,0.037
PMS2L5|5383,NA,NA,NA,NA,0.19,0.0056,0.037
LOC284578|284578,NA,NA,NA,NA,0.61,0.0056,0.037
PDE6B|5158,ENSG00000133256,PDE6B,5158,4,0.55,0.0056,0.037
FAM8A1|51439,ENSG00000137414,FAM8A1,51439,6,-0.17,0.0056,0.037
FAM171A2|284069,ENSG00000161682,FAM171A2,284069,17,0.35,0.0056,0.037
ANXA1|301,ENSG00000135046,ANXA1,301,9,-0.38,0.0056,0.037
RELB|5971,ENSG00000104856,RELB,5971,19,0.24,0.0056,0.037
KCTD11|147040,ENSG00000213859,KCTD11,147040,17,-0.3,0.0056,0.037
RIPK2|8767,ENSG00000104312,RIPK2,8767,8,-0.18,0.0056,0.037
CEP72|55722,ENSG00000112877,CEP72,55722,5,0.23,0.0056,0.037
AUH|549,ENSG00000148090,AUH,549,9,0.16,0.0057,0.037
CCDC154|645811,ENSG00000197599,CCDC154,645811,16,0.56,0.0057,0.037
ARHGAP39|80728,ENSG00000147799,ARHGAP39,80728,8,0.23,0.0057,0.037
TBCD|6904,ENSG00000278759,TBCD,6904,CHR_HSCHR17_1_CTG9,0.16,0.0057,0.037
CDK10|8558,ENSG00000185324,CDK10,8558,16,0.21,0.0057,0.037
THRAP3|9967,ENSG00000054118,THRAP3,9967,1,-0.1,0.0057,0.037
PRKD1|5587,ENSG00000184304,PRKD1,5587,14,0.48,0.0057,0.037
DGKE|8526,ENSG00000153933,DGKE,8526,17,0.25,0.0057,0.037
XDH|7498,ENSG00000158125,XDH,7498,2,-0.49,0.0057,0.037
ANKRD13B|124930,ENSG00000198720,ANKRD13B,124930,17,0.29,0.0057,0.037
EXOC8|149371,ENSG00000116903,EXOC8,149371,1,-0.13,0.0057,0.037
